begin;0,0;0,374;72.25,0;72.25,374;0,0;0,374;72.25,0;72.25,374
3019;24.75,309.75;30.25,311.5;39.5,181.75;46.75,363.5;1,12.75;32,78.5;49,199.25;64.75,128.25
7870;34.25,339.5;37,367.75;63.5,220;66.75,326.25;1,12.75;32,78.5;39,182.25;42.75,145.75
4422;34.25,339.5;39.5,304;40,143;71.75,367.5;8.75,49.5;16,10.75;32.75,201.75;42.75,145.75
8861;34.75,339.5;47.75,301.5;55.25,91.75;64,345.5;2,40;16,10.75;32.75,201.75;52,119
5437;22.25,304.75;24.5,313.5;59.25,81.25;64,345.5;16,10.75;23,50;33,201.25;39,77
8256;13.75,283.25;14.25,313;37.25,34.75;58,353.75;16,10.75;17,54.5;33,201.25;64,49
9310;13.75,283.25;14.25,313;38.5,29.5;70.25,306.25;6.25,58.25;28.25,22.25;30.75,171.25;48.75,23.25
4258;12,295.25;24,311.25;28.75,32.5;39.5,332;1.25,104.75;26.25,56.5;30.75,171.25;48.75,23.25
7688;12,295.25;24,311.25;28.75,32.5;61.25,367.5;14.75,121.75;22,95;25.25,217;65,51.75
509;12.5,313.5;15.5,310.25;17.5,62.25;61.25,367.5;10.25,114.75;17.25,146.75;25.25,217;32,75.5
8844;1,346.5;33,309.75;49.75,115.75;61.25,367.5;2.75,173.75;7.5,90.75;25.25,217;30,75
4022;1,346.5;32.25,303.25;49.75,115.75;61.25,367.5;2.75,161.25;39.25,118.5;42.5,175.5;46.5,78.75
3792;1,346.5;21.75,310;30.25,152.75;67.25,325.75;14.25,142.5;34.75,174;37.5,190.5;46.5,78.75
6781;12.75,310.25;20.25,309.75;43,128.75;60,300.75;14.25,142.5;23.25,205.25;44.25,152.5;46.5,78.75
10704;17,351.75;29.5,269.25;54.25,157.75;60,300.75;17.5,151.75;18.75,251.75;44.25,152.5;65.25,99
547;38.5,330.5;40.25,282.5;46.75,125;60,300.75;14.25,134.25;18.75,251.75;22.5,135.25;30.75,96.75
7335;8.75,315.25;23.25,255.25;39,116.5;40.5,281.25;14.25,134.25;18.75,251.75;49,170.5;57.25,91.25
4032;10.5,357.25;39,245.25;41,73;67.75,304.25;14.25,134.25;23,213.75;49,170.5;61.5,124
5120;10.5,357.25;11,259;41,73;67.75,304.25;11.75,124.25;37.25,184.5;39.5,142.75;39.75,114
84;10.5,357.25;16.25,262;40.75,120;67.75,304.25;12.25,126.75;13.25,155.75;17.75,144;30.75,142.25
2243;10.5,357.25;21.5,220.5;26,153.25;57.5,304.75;4.75,97.25;7,199.75;16,198;30.75,142.25
160;2,358.5;13.75,156.75;54,126.75;68,342.75;2,105.25;7,199.75;24.5,182;30.75,142.25
10179;2,358.5;8,164;54,126.75;69.5,298.75;2,104.75;14.25,202.75;24.5,167.25;32.5,127.25
9455;10.5,363.75;17.5,186.5;54,126.75;58,301.75;9.25,57.5;26.75,213.75;29.5,166.75;32.5,127.25
1600;18,354.25;32.5,221.25;61.25,77.25;62.75,305.25;6.75,48;26.75,213.75;29,168;32.5,127.25
8386;16,314.25;29.25,256.5;39.5,116;49.5,252.25;18,82.5;26.75,213.75;29,168;48.75,95
3032;20.5,304;42.75,256.5;54.5,91.75;57.5,211.5;17.5,84.25;26.75,213.75;29,168;47,80.25
6711;24.5,311.25;37.75,253.25;58.75,46.25;64.5,171.75;17.5,84.25;20,188.5;26.75,213.75;47,80.25
777;14,354;20.25,243.75;41,37;64.5,171.75;17.5,84.25;18.5,192;19.5,189;56.25,30.25
9462;12.5,364.5;20.25,243.75;59.75,68;60.25,208.25;14.25,134.25;18.5,192;41.25,134.25;65.5,51.5
6173;12,364.5;20.25,243.75;59.75,68;60.25,208.25;7,161.5;36.75,175;37.75,96;60.25,27
7761;3.75,311;25.75,301.5;27.25,72.75;53.5,241.25;16.25,127.5;36.75,175;37.75,96;43.5,37.25
7564;3.75,311;21.75,311.25;27.25,72.75;53.5,241.25;3,135.25;6.5,197.75;21.5,126.5;49.25,21.25
5680;15.75,315;23.5,314.25;27.25,72.75;55.25,280.5;3,135.25;7,230.25;26.25,144;65,49
2673;17.5,345.25;22,313.5;24,114.75;55,238.75;3,135.25;11.5,200;26.25,144;64.5,35.5
1172;9.5,345;46.75,302.5;54.75,102.25;62.25,211.25;9.25,103.25;11.5,200;48.75,177;64.5,35.5
10732;19.75,358.25;49.25,347.75;54.75,102.25;62.5,211.25;19.25,149.75;28.5,165.75;55.75,155.75;64.5,35.5
3823;30,302;33.75,305.25;56.25,98.75;64.75,214;19.25,149.75;28.5,165.75;43.75,144.5;66,92.25
1681;33.25,255.25;38,344.75;65.75,107.5;70.25,170.25;19.25,149.75;39.5,165.75;48.5,160.75;66,92.25
10947;33.25,255.25;42,334.75;42.75,94.5;65.75,209;19.25,149.75;39.5,165.75;57.5,91.25;65,144.5
8733;39.75,273.75;39.75,318.25;49.25,113;71.75,175.25;19.25,149.75;39.5,165.75;44.5,33.25;65,126.25
7170;23.25,297.75;46.25,351.5;52,131;62.25,166.5;19.25,149.75;39.5,165.75;48.5,47.75;51.5,124.25
6448;14,311.5;46.25,351.5;52,131;62.25,166.5;1.75,184;13.5,138.75;38.25,58.75;64.5,89.25
4003;14,311.5;41,323.75;55.25,102.25;58.75,173.25;6.25,230.25;10.75,163.25;38.25,58.75;57.25,98.25
5973;14,311.5;41,323.75;47.75,116.25;58.75,173.25;14.75,230.5;16.75,126.25;32.5,31.25;51.75,59
2092;14,311.5;41,323.75;46,119.75;62.75,189.25;20.25,250.5;21.75,147.25;38,67.75;66,31.75
6944;33.5,345;56.25,293.25;57.5,89.25;62.75,189.25;20.25,250.5;27,192.5;30,97.25;66,38.75
6064;2.25,367;38.5,315.75;57.5,89.25;58.25,235;29.75,297.75;43.25,148.75;59.25,77.75;66,38.75
6696;7.75,360;24.5,304;46.75,117.5;47.25,272.75;38.5,324.75;47.25,167.75;59.25,77.75;66,38.75
3018;1.75,360;26,306.5;28,79.5;46.25,272.5;23.75,350.25;47.25,167.75;48.5,79.75;66,38.75
264;1.75,360;22.5,303.75;24.5,117;31.25,268;19,373;33.25,173.25;64.75,90.5;66,38.75
2174;1.75,360;20.75,263;28.75,151.5;45.25,270.25;24,370.5;34.25,172;44.5,121.5;66,38.75
5306;18.5,332.25;42.5,228.25;45.75,115;66.25,236.75;30,373.25;33.5,139.5;34.25,172;66,38.75
1180;21,325.5;32.75,190.75;45.75,115;46.5,252.25;15.5,359.25;27.25,127.5;34.25,172;38,67.75
2061;24.75,315;35.5,180.5;45.75,115;46.5,252.25;17.5,336.25;24.25,121.75;34.5,173;46,79.25
8772;22.5,306.75;25.25,191;27.75,151.5;46.5,252.25;7,364;24.25,121.75;30.25,230.5;38,76.75
7787;5.75,341.25;6.75,246.75;27.75,151.5;67.25,298.25;7,364;19.25,129.5;63,280;64,34
3840;5.75,341.25;6.75,246.75;21,164;40,303.75;19,357;24,134.25;28.25,306.25;58,80.25
4712;4,312.5;8.75,256.25;21,164;23.25,302.75;16.5,355.75;24,134.25;29.5,264;42.5,87
4497;7.25,341.25;23.5,253;25.5,185.75;44.25,321.75;16.5,355.75;42.5,87;64.25,279.75;69,130
1671;7.25,341.25;23,262.5;33.25,180.5;44.25,326.25;30.25,371.5;34.5,80;64.25,279.75;69.75,129.5
10756;7,343.5;39,257;42.25,148;44.25,326.25;24,372.75;44,58.5;57.75,272.5;69.75,129.5
8183;7,343.5;38.75,253.25;49.75,128.75;62.75,350.75;13,365.5;28.75,87.5;65,254.25;69.75,129.5
4465;7,343.5;15.75,217;33.75,137.75;62.75,350.75;11.75,372;15,54.5;58.25,279.5;67,92.25
6835;6.5,350;14.5,217.5;44.25,127.25;62.75,350.75;11.75,372;42.5,96.5;44.25,315.75;45.75,134.25
4929;12.5,313.5;14.5,217.5;22.75,115.5;62.75,350.75;14,361;18,88.5;31.25,281.5;33,166.25
8189;12.5,313.5;20.75,219;22.75,115.5;35.5,348.75;11.25,359.75;21.75,56;56.25,275;65.25,172.75
10009;17,311;20.75,219;38.5,72.5;44,313.5;13,360.5;35,9.25;54,277.25;65.25,172.75
9715;15.5,310.75;20.75,253.75;26,112.5;41,325.25;9.5,338.25;35,9.25;64.5,300.75;65.25,172.75
9395;12.5,365;17.25,313.75;26,112.5;42,345;7.25,319.75;15.5,11.5;16.25,282.5;65.25,172.75
2422;22,356.5;42,345;42.75,84;68.75,298.25;7.25,319.75;9.75,28.25;9.75,239.75;32.75,197.75
1132;19.75,355.75;41,344;42.25,87;68.75,298.25;5.75,318.75;9.75,28.25;14.5,217;65.5,231.25
4113;19.75,355.75;24,312;27.25,50.75;52,296.5;9,282.25;13.25,67;33.5,245.75;65.5,231.25
10098;19.75,355.75;24,312;27.25,50.75;46.75,268.75;2.5,290.5;25,65.25;49.5,283.75;63.5,284
812;1,346.5;13.75,310.5;27.25,50.75;65.5,228.5;2.5,290.5;30.25,54.75;36,258;57.25,272
2037;3,359.5;27.75,261.5;33.5,31.25;33.75,223;2.5,290.5;21.75,50.25;47,225.25;57.25,272
5215;3,359.5;21.5,219.25;33.5,31.25;58,223;6.75,252.5;15.25,9.25;26,210.5;63.25,290.25
770;1,362.5;12,255;33.75,32;58,223;2.75,284.75;10.5,3.75;47.5,233.25;63.25,290.25
3448;7.5,314.75;10.5,260.25;31.75,32;61,242;2,276.75;10.5,3.75;51,196.25;63.25,290.25
2280;16.25,313;30.25,252.5;48,18.5;59.5,212;2,276.75;18.75,32.75;53,209.5;63.25,290.25
2349;20.25,280.75;25.25,239.25;48,18.5;67,175.75;8.5,287.75;11.75,33;25,203.75;63.25,290.25
7236;32.75,304.5;44.25,246;48,18.5;69.5,168;0.5,298.5;12,34;25,203.75;45.25,299.5
9108;7.75,310.25;14.75,256.75;28,4.75;69.5,168;0.5,298.5;4.75,66.25;37,161.5;61.75,343.25
4312;7.75,310.25;10,255;28,4.75;69.5,168;42,331.5;47.5,79.5;59,153.5;63.25,347.25
9373;7.75,310.25;28,219.5;56.75,19.75;66,178.75;23,341.75;58.25,42;59,153.5;65,356.75
1623;7.75,310.25;9.5,171.5;58,18.75;63.25,177.25;25.5,364;34,80.25;60,109.75;65,356.75
7934;7.75,310.25;9.25,134;47.75,45.25;57,126;25.5,364;34.75,55;51.5,63.25;51.5,303.5
6303;2.25,367;34.75,149.5;42,45.25;65.25,165.5;22,359;32,78;51.5,63.25;51.5,303.5
8077;14.25,314.25;15.5,164.5;18,93.25;65.25,165.5;22,359;58.75,107.25;60.5,36.75;64.5,265.75
1365;6.5,360.25;15.25,165;41,69.75;64.5,108;30,360;57.75,87.75;60.5,36.75;64.5,265.75
5832;6.5,360.25;14.5,166.25;30.5,93.25;61,63.75;2,367.75;46.25,99;53,60;64.5,265.75
7377;6.5,360.25;34.5,181.5;45.5,48.25;48,35.25;2,367.75;21.5,58.75;45.5,20.25;54.25,238.5
4547;40.5,344;41,147.25;54.75,43;60.25,61.25;2,367.75;21.5,58.75;45.5,19.25;65.75,263.25
6048;20,310.5;41,147.25;41.5,5.25;46.5,48.25;2,367.75;5.75,66.25;18.5,24.75;63,308.25
10902;11.25,345.5;14.25,93.5;25,15;30,16.5;2,367.75;8.25,56.25;10.25,9.75;63,308.25
5646;11.25,345.5;13.25,143.5;39.5,68.25;41,48.25;2,367.75;8,54.75;53.75,46.75;60.5,289
2035;11.25,345.5;34.25,117.75;39.75,116;44.75,52;2,367.75;8.75,59.5;17.75,4;37,276.25
3727;25.75,356.75;30.75,141.75;39.25,117.25;51.5,52.5;2,367.75;7.25,120.75;9.75,7.75;37,276.25
5019;22.25,312.25;25.25,124.75;25.5,164;51.5,52.5;2,367.75;23,72.5;23.75,72.75;53.25,232.5
3338;22.25,312.25;45,79;57.5,166;63.25,76.75;16,367.5;37.75,118.25;39.75,114;53.25,232.5
4615;33.5,357;37.75,108.5;40.5,140.25;60.75,79;16,367.5;39.75,114;55,153.5;66.25,257.25
4454;2.5,359.5;13,54;21,113.5;34,117.25;16,367.5;44,167.75;54,176.5;66.25,257.25
7718;2.5,359.5;2.75,7.75;3,94.5;29.25,155.75;35.25,324.75;44,167.75;47,179.5;57.75,290.5
9226;2.5,359.5;2.75,7.75;16.75,55.5;58,164;2.5,305.25;17,151.75;31.75,210;65.5,306.5
4980;2.5,359.5;14,19.25;16.5,94.25;41,136.25;2.5,305.25;16.5,162.75;28.25,231.5;45,265
1016;2,366.5;12,46.75;13.5,65.75;34,113;2.5,305.25;16.5,162.75;40.5,250;56.75,275.5
6161;10.5,345.75;12.25,54;36,35.25;38.5,115.5;2.5,305.25;16.5,162.75;20.75,276.75;53,316.25
6699;2.5,351.5;20.75,54.5;27.25,32.25;38.75,119.5;2.5,305.25;16.5,162.75;29.75,292.75;63.5,354.25
10691;41,335.75;42,35.5;44.75,51.75;46.75,114.5;2.5,305.25;23,159.75;30.25,326.25;63.5,354.25
10157;41,335.75;42,35.5;44.75,51.75;53.75,163.25;4.5,357.75;23,159.75;24,264.5;31.25,371
7334;22.25,356;26.25,50.75;51.5,5.25;53.75,163.25;4.5,357.75;32,88;48.25,315.5;51.5,305.75
7195;16.5,310.25;26.25,50.75;51.5,5.25;53.75,163.25;15.5,355.25;30.25,58.5;56.25,275.75;62.25,280.25
7034;37,351;51.5,5.25;61.25,76.75;69,165;22.75,325.5;33.75,48;56,275.5;62.25,280.25
7949;48,344.5;51.5,5.25;61.25,76.75;69,165;14.75,349.75;15.25,7.25;46.75,226;53.75,307.75
10961;20.5,301.75;26.25,9.5;39.5,79;67,174.75;14.75,349.75;25.5,57.25;26.25,231.75;53.75,307.75
6493;23,257;36.75,50.5;59.75,31.25;67,174.75;8.5,329.75;12,67.5;26.25,231.75;28.75,282.5
8429;20,206.25;44.75,49.5;59.75,31.25;70.75,175.25;0.75,300.75;24,54;26.25,231.75;67.25,267.75
4800;24.75,254.5;27.25,51;59.5,37.25;65.5,228.25;0.75,300.75;4,100.25;26.25,231.75;67.25,267.75
1738;24.75,254.5;27.25,51;59.5,37.25;64.25,164.5;12.25,252.25;30,88.25;62,288.75;67.75,207.25
9451;24.5,253.5;29.75,49.5;41.75,26;64.25,164.5;19.75,260.75;21.25,95.25;63.75,291;67.75,207.25
7266;29,256.25;30,58.75;39.5,28.5;44.5,179.5;7.75,292.75;47.75,107.25;63.75,291;67.75,207.25
755;21.25,251.75;29.25,52;39.5,28.5;60.25,206.75;7.75,292.75;43.75,111;57.75,288.5;64.5,189.75
8984;35.5,223;44,33.75;49,5.75;68.75,213;7.75,292.75;43.75,111;52.25,304.25;67.5,193.25
2425;43,270.5;44,33.75;49,5.75;62.5,197.25;29.25,272.75;44,173.5;54,335;65.75,175.75
11105;16.25,223;20.25,94;60.25,56.75;69,228.75;17.5,338;44,173.5;64,307.75;65.75,175.75
5993;7.25,246.25;31.75,117.75;58.25,56.25;69,228.75;0.75,305.75;30.75,130;58.25,277.5;65.75,175.75
8290;22.75,254.5;54,103.5;61.5,35.75;69,228.75;20,321.25;51.25,95;62,283;65.75,175.75
5641;13,312.75;21.5,114.5;36.75,52.5;69,228.75;25.75,324.75;51.25,95;60.5,298.5;66.25,144.75
8303;13,312.75;24.5,123.5;64,103.75;68.25,168.5;18.5,361.75;48.5,38.75;53.25,351;66.25,144.75
1126;9.75,322;19.5,166;28,127.25;63.5,169.75;0.75,345.5;48.5,38.75;61.5,362.5;66.25,144.75
3459;28.75,366.75;29.5,189.5;57,104;63.5,169.75;21,371;26.25,48.5;60.75,371.5;66.25,144.75
6389;2.25,355;14.75,200.75;45.5,94.25;63.5,169.75;21,371;33.75,21.75;51.25,355;56,108.5
9492;2.25,355;45.75,246.75;47.75,118;47.75,122;21,371;34.75,22.75;49.25,362.5;51.25,98
844;24.5,307;47.25,255.75;47.75,118;67,175.75;21,371;35.5,23;62.25,307.75;66,92.25
6599;29,303.75;50.5,281.75;55.25,88.75;57,163;34.25,337.5;35.5,23;62.25,307.75;66,92.25
3880;15.5,311.25;24.75,297.75;48.75,115;57.75,122.25;1.75,312.25;35.5,23;62.25,307.75;66,92.25
8723;5,268.5;21.5,253.25;38,115.75;42,88.5;6.25,276.5;35.5,23;61.75,292;66,92.25
819;5,268.5;26,256.25;35.25,94;36.75,77.75;21.75,298.25;32,11.75;42.25,299.5;66,92.25
5037;4.75,267;24.75,237.5;34.75,112.75;64.25,94.5;21.75,299.75;32,11.75;42.25,299.5;47.5,57.5
8339;16.25,311.5;30.75,268.5;37.75,156;57,138.75;18.25,252;32,11.75;42.25,299.5;47.5,57.5
6963;16.25,311.5;39.5,252;47,149.75;54.75,157;23.25,256.25;32,11.75;39.75,266;60.25,87.75
6332;4.25,314.5;23.25,253.75;33,123;47,132;14.75,217;32.5,28.25;39.75,266;60.25,87.75
372;4.75,313;22.5,216.5;30.25,116.25;47.25,113.25;5.25,249.25;26.25,54.75;39.75,266;60.25,87.75
10903;17.75,280.75;25,246.25;30,117.25;63.75,105.25;10,235;26.25,54.75;27.25,241;60.25,87.75
1526;13.5,309.75;22.25,257.25;34.25,116;63.75,105.25;22,235.25;26.25,54.75;59,213.5;67.25,83.5
6838;13.5,309.75;22.25,257.25;39.5,115.75;65.25,108.5;11.25,282;17,54.5;32.75,197.75;44.25,125
4227;28.75,269;41.75,255;48,133;54.25,66.75;11.25,282;16,101;32.75,197.75;59,87.25
10418;9.5,265.25;41.75,255;48,133;54.25,66.75;16.25,254.75;17.25,104.5;27.75,231.5;30.5,51.75
7590;9.5,265.25;22.75,218.5;39.75,86;44.75,90;12.25,232.75;13.5,54.75;16.25,254.75;20.75,90.75
4572;6.25,268.5;10,177;18.5,132.75;47,121.25;12.25,232.75;15.5,50.75;16.25,254.75;20.5,81.75
6151;6.25,268.5;10,177;17,122.25;70.75,172.25;19.75,230;35.25,10;43,228;58.5,34.25
5906;2.25,237;17,122.25;21.75,178.25;70.75,172.25;15,203.75;24,55.75;25.25,252.5;65,36.5
8546;2.25,252.5;14.75,107;17,135.5;67.5,212.75;15,203.75;21.75,57.25;25.25,252.5;29.75,55.75
3873;12.25,205.25;14.75,107.5;47.5,106.25;67.5,212.75;1.75,167.75;16.75,47.5;25.25,252.5;32.75,19
3130;12.25,205.25;14.75,107.5;48,106.25;54.75,217.75;6,134.25;16.75,91.75;28,264.5;65.5,47.5
2108;12.25,205.25;17.25,122.75;48,106.25;54.75,217.75;15.25,125.5;27.75,71.75;48,303;65.25,97.75
9536;8,177;11.5,175;25.5,117;39.5,252.25;3.25,104.75;20.5,90.75;48,303;65.25,97.75
1841;24.5,165;25.5,165.75;56.5,149;67.25,229;3.25,104.75;20.5,90.75;21.25,331.5;65.25,97.75
7027;24.5,165;25.5,165.75;52,105.5;67.25,229;10.75,125.5;14.25,124.75;39.25,280.5;39.5,97.5
4443;7.5,156.5;11.5,174;54.75,164.5;67.25,229;6.5,99.25;17.25,134.25;39.25,280.5;44.75,153
9357;18.5,132.5;33.75,150;57.25,148.25;67.25,229;26,113.25;38.75,155.75;39.25,280.5;45,172.5
6592;5,158;14,127;24.25,115.5;39.5,181.25;2.75,81.25;21,125.75;39.25,280.5;45,172.5
9736;14,127;17.5,64.5;19.25,166;67.75,171.25;2.75,81.25;3.25,121.25;26.25,233.25;64.75,207.25
9675;6.5,132.25;7.25,34;14.75,189;66,167;2.75,81.25;2.75,125.75;13.5,198;64.75,207.25
7232;2.25,106.25;7.25,34;16.5,135.5;60.75,208.5;2.75,81.25;11.75,126;22.75,233;23.25,231.25
5426;16.5,135.5;32.75,50;44.5,100.5;68.5,176.75;6.5,121.75;13.5,91.25;16,197;22.75,233
3281;16.5,135.5;16.75,36;19.5,93.25;19.75,205.75;6.5,121.75;19,104;40,231.25;72.25,233
7538;6,164;21,15;62.25,76.75;62.5,235;8,94.25;27.75,126.5;40,231.25;72.25,233
5522;6,164;7.5,67.75;21.75,53;61.75,234.75;8,94.25;51.5,92.5;52,183;53.75,233.5
5191;6,152.75;21,57.5;60,20.75;64.5,262;8,94.25;51.5,92.5;51.75,173;53.75,233.5
62;6,152.75;10,8.75;39.75,33.75;47.75,302;8,94.25;42,124.25;42.75,167.25;62,178
4509;6,152.75;10,8.75;41.5,5.25;47.75,302;12.75,124.25;20.75,146.25;24.25,120.75;41.25,199.5
2643;3,115.5;4.25,71.25;26.25,29.75;47.75,302;12.75,124.25;24.5,133.75;41.75,133.25;50.25,236
8270;7,157.5;23,115.75;26.25,29.75;52.75,269.75;3.75,121.25;6,134.25;41.75,133.25;64,255.25
5433;7.75,166;16.25,122.5;43.5,37.75;61.5,304.75;3.75,121.25;15.75,147;44.75,92;64,255.25
7291;15,185.75;46.5,139.25;59.25,39.5;63.75,337.5;3.75,121.25;15.75,147;24,54.75;63.75,282.5
4426;3.75,166;54.25,139;59.25,39.5;63.75,337.5;2,134.25;3.5,134.75;25,65.25;48.5,308.5
497;4.75,166;28.5,168;33.25,50.25;44,290.75;2,134.25;7.5,161.5;25,65.25;26,266
3484;17.25,119.25;28.25,146.25;33.25,50.25;53.5,250.75;17.75,147.25;20.75,129.5;22,24.75;26,266
2520;17.25,119.25;28.25,146.25;43.25,80;53.5,250.75;23.75,185.5;46.5,170.5;49.25,9;57.25,272.25
282;34.75,114.25;48.25,114.25;57.5,102;68,227;21.5,204.75;46.5,170.5;48.25,9.75;57.25,272.25
10949;34.75,114.25;48,109.5;56.5,103.25;68,227;12.75,249.5;43.5,178.5;46.25,33.25;56.25,282.5
508;35.25,55.5;41,87.5;59.75,47.25;68,227;12.5,222.5;36.75,167.75;46.25,33.25;60,297.5
4126;20,18.75;39.5,68.25;59.75,47.25;68,227;0.25,193;10.5,196.5;58.5,84.75;62.5,283
8459;4,20;6.75,57.75;39.25,14.5;68,227;14.5,229.75;21,184.5;51.75,116.75;62.5,283
10981;16.5,14;18,10;22.5,42.25;68.25,213;12.5,197.75;18,188;51.75,116.75;62.5,283
1541;16.5,14;18,10;22.5,42.25;42,255.75;5.25,233.75;14.75,241;19,110;26.75,272.75
9145;16.5,14;18,10;22.5,44;30.5,306.25;27.75,210.75;28.5,199;38,87;72.25,234
4666;6.5,61;31.5,4.75;35,80;48,292.5;27.75,210.75;28.5,199;29.75,48;70.25,232
2610;6.5,61;27.5,28;55.25,102.25;59,296;4.75,172.75;26.75,230;39.5,77;70.25,232
6184;5,57;52,17;55.25,102.25;59,296;11,135.25;35,255;45,38.75;47.5,227.75
387;0.5,54.25;13.5,63.75;24,116.25;59,296;11,135.25;25.5,254.25;26.25,7.5;54,231.25
2790;0.5,54.25;19.75,72.5;39,132.75;42.75,257;11,135.25;45.5,227.25;66,42.25;67.75,207.25
7253;12,46.75;16.5,14.5;16.75,119.25;42.75,257;11,135.25;53,206.5;63.75,43.5;67,182
7120;12,46.75;16,20.25;16.75,119.25;45.25,239;0.25,199.75;6.5,198;9.25,7.5;47.5,165.75
3797;12,46.25;16,20.25;16.75,119.25;66,214.75;12.25,183.5;27.75,232.75;32.25,52;38.75,115.5
11171;12,46.25;16,20.25;47.75,117;66,214.75;19,198.5;21.75,232;22,57.25;31.25,129.5
5963;12,46.25;18.5,13;47.75,117;66,214.75;15.75,149;19.25,202.75;51.75,107.25;60.25,80.75
473;3,84.5;47,19.25;47.75,117;68.75,170.25;1.75,134.75;7,198.25;27.25,83.5;51.75,107.25
6874;22.75,33.75;40.75,21;42.5,91.75;62.75,128.5;1.75,134.75;16.5,197;51.75,107.25;55,68.75
5840;17.75,44.5;27.25,78.5;57,32.5;64.75,104.25;0.75,106.5;45.25,165.75;51.75,107.25;55,68.75
5945;10.5,56.75;25,116.5;36,51.75;55.5,97.75;0.75,106.5;15.75,169.25;48,140.75;55,68.75
785;38.75,33.75;40.75,116.25;42.75,80;45.25,126;0.75,106.5;41.25,190.5;48,140.75;67,94.25
820;4.75,8.25;40.75,116.25;42.75,80;45.25,126;26.25,73;31.25,151.5;52,144.75;59.25,80.25
10871;3.5,9.75;18.25,119.25;42.75,80;45.25,126;25.75,46.75;36,139.5;38.25,191.25;45.75,38.25
3161;3.5,9.75;12.25,121;42.75,80;45.25,126;22.5,91.25;25,87.5;25.25,184.5;38,78
2507;3.5,9.75;27.5,94.25;29.25,51.5;45.25,126;18.5,103.5;21.25,91.25;41.25,167.75;60.5,79.75
8708;3.5,9.75;15.25,68.25;22.25,82;56.5,103.5;20.25,126.25;39,68.75;41.25,167.75;52,123.25
6194;12.25,36.25;16.5,19.25;43.5,37.5;56.5,103.5;20.25,126.25;31.75,68.25;50.5,198.25;58.75,89.25
3574;3.25,66.75;15.5,57.25;16.5,19.25;56.5,103.5;9.25,97.25;14.5,7.75;23.75,146.25;33.5,51.25
5896;13,15;23,116.75;31.5,4.75;32.75,129.5;9.25,97.25;14.5,7.75;24.75,148.75;38.5,79.5
6790;9.25,7.75;32,138.75;48.75,19.25;54.5,148;9.25,97.25;14.5,7.75;23.25,186.5;38.5,79.5
5630;9.25,7.75;27.25,138.5;56.75,21.25;60.75,173.25;9.25,97.25;16.5,48.25;52,178.5;52.75,116.75
222;9,7.25;22.25,115.5;56.75,21.25;60.75,173.25;6.75,52;49.25,23.75;55.75,145.5;56,144.5
4655;28.75,34.75;42,123.25;45,48.25;60.75,143.75;6.75,52;16,10.75;56,144.5;60.5,156
796;5.25,60.75;23.25,114.5;45,48.25;48.25,114.5;16,56;16.75,15;39,115.5;60.5,156
5045;2.75,60.25;24.75,106;27.75,49.75;48.25,114.5;16,56;18.25,16;48.5,98.5;60.75,156.25
8306;2.75,60.25;42.25,142.75;53.75,99.5;55.75,77.5;25,11.5;33.5,46.75;48.5,98.5;56.75,134.75
3301;13,15.5;16,119.75;54.75,103.75;55.75,77.5;16,47;25,11.5;46.75,145.25;68,128.5
6701;13,15.5;16,119.75;34.75,79.5;54.75,103.75;13,65.75;27.25,10.75;42.75,193.25;65.5,93.25
9061;13,15.5;15.25,106.25;33.25,113.25;38.75,97.75;21.75,109.75;22.75,12;42.75,193.25;65,52
10992;1.75,59.25;15.25,106.25;38.5,159;42.75,51.75;0.25,107.25;8.5,47.25;42.75,193.25;63.75,51.75
8031;10,64.75;19,149.75;31.75,126.25;42.75,51.75;0.25,107.25;15.5,12;21.75,202.75;48.75,59.75
3785;26.25,106.25;27.75,145.25;29.75,113;43.25,52.75;5.75,135.25;15.5,12;21.75,202.75;48.75,59.75
833;28.75,138.75;30.75,117.75;57.75,148.25;67,58.75;5.75,135.25;15.5,12;21.75,202.75;66,37
8098;16.75,106.5;26.5,167.5;34,187.25;42.75,88.5;6.5,91.75;15.5,12;20.25,241;66,37
7766;2.25,60.25;40.5,147.25;41.25,149.5;42.75,88.5;12,89.5;15.5,12;36.5,265;42,69.75
6419;13.5,115.5;13.75,106.5;29.5,189.5;50.75,139;10.75,120.75;18.25,9.5;36.5,265;42,69.75
8276;8,166;13.75,106.5;38,233.75;50.5,127.5;0.25,126.5;22.5,11.5;36.5,265;50.25,114.5
7331;8.5,175.75;12.5,134.25;16.25,265;57.5,96;0.25,126.5;1,17.75;47.5,232.75;50.25,114.5
2798;3,200;22.5,156.5;44.75,282;57.5,96;13.75,122.25;24,7;30.75,231.25;50.25,114.5
8081;3,200;23,127.75;44.75,282;56.5,97.25;18,168.75;18.75,7.75;35,259;45.75,90
7804;3,200;22.25,129;49.5,278.75;56.5,97.25;13.25,125.5;50.75,18.75;56.25,290;57.5,144.5
7209;3,200;22.25,129;49.5,278.75;64.25,104.25;14.5,91.25;24.25,9.5;26,256.5;66.25,174.25
1066;8.5,171.25;22.25,129;50,257.25;50.25,114;3,121.25;15.5,5;26,256.5;26.75,166.75
37;21.75,140.25;28.5,175.5;37.25,303.25;63.25,106.5;3,121.25;16,54;26,256.5;35,141
5872;18.25,122.25;24,202.25;41.75,302.25;46.5,79;3,121.25;18,8.25;26,256.5;40.25,139.5
