begin;0,0;0,374;72.25,0;72.25,374;0,0;0,374;72.25,0;72.25,374
382;4.75,200.5;22.5,241;37.25,305.25;50.75,305.25;17.75,29.25;52,153.5;57.25,196.25;57.75,309
5699;12.75,194.25;22.5,241;43.75,340.75;58.75,336.25;6.25,8.25;52,153.5;57.25,196.25;61.5,344
6063;8,164.5;17.25,262;42.25,304.75;49.25,301.75;6.25,8.25;54.5,145.5;57.25,196.25;61.5,344
1539;10.75,134.25;18.5,236.75;22.5,346.75;49.25,301.75;3,23.25;41.5,118;59.75,234;61.5,344
3382;12.25,137.5;18.5,236.75;25,313.5;71.75,304.25;7.5,55.5;29.75,126.25;43.25,235.25;61.5,344
4957;12.25,137.5;20.75,253.75;21.25,305;58,298.75;0.75,38.25;29.75,126.25;46,235;61.75,356
847;10.5,173.75;20.75,253.75;23.25,297.25;25.5,297;0.25,37.5;3.75,122.25;15.25,238;61.75,356
1695;11.5,177.75;22,246.25;23.25,297.25;25.5,297;7,56.25;18.75,149.25;20.25,234.5;61.25,351.25
3242;11.5,177.75;21.25,257.25;21.25,347.25;37.75,254.25;7,56.25;20,124.75;20.25,234.5;59.75,369.25
3161;11.5,177.75;21.25,257.25;21.25,347.25;31.25,257.25;6.25,37.5;7.75,146.75;19.75,260.75;61.25,367.75
32;11.5,177.75;21.25,257.25;25.5,312.75;48,254.25;5,48;10.25,124.25;21.5,231.25;31.25,340
4542;11.5,177.75;17.25,262.5;40.5,293.5;55.5,217.25;9,12;10.25,124.25;21.5,231.25;37.25,327.5
2370;14.75,165.5;29.25,261;48.5,255.5;55.5,217.25;9.5,9.5;10.25,124.25;29.5,229.75;31,325
4899;14.75,165.5;45,231.75;66.75,242.25;69.25,229;9.5,9.5;16.5,155.75;28.25,275.75;59.75,355
2602;44,147.75;45,231.75;63.5,211.5;68.25,229.25;9.5,9.5;11,122.25;25.75,280.25;47.75,335.75
3566;44,147.75;45,234.25;63.5,211.5;68.25,229.25;19,9.5;27.25,125.25;61.75,285;64,305.25
3819;28.25,180.5;45,229.25;56.5,240;64,209.75;19,9.5;55.5,108.5;56,283.75;64,305.25
6165;28.25,180.5;28.5,216;56.5,240;64,209.75;5.5,9.5;43.75,90;45.75,298.75;61.75,279.75
6182;8.25,165;28.5,216;32.5,254.25;49.5,179.5;5.5,9.5;43.75,90;47.75,298.75;51,279.75
2107;19.5,136.75;28.5,216;32.5,254.25;58.25,161.5;24,8.5;42,117.75;42.75,298.25;56,281
2894;34,94.25;42.5,255.25;53.25,264.5;71.25,168.5;3,27;42,117.75;42.75,298.25;54,277.25
2368;31.75,80;36.75,280;42.5,255.25;60.5,162;24.75,58.75;41.5,134.25;42.75,298.25;61,283.25
1244;12.5,122.75;42.5,255.25;48.5,301.5;71,174.75;14.5,81.75;23.25,127.25;43.75,299.25;61,283.25
1390;9.5,123.5;46.25,255.75;48.75,296.25;67,176.75;8,80;23.25,127.25;38,290;61,283.25
5808;10.5,170.75;46.25,255.75;47.5,283.75;54.25,137.25;5,59.5;23.25,127.25;26.25,251.75;35.5,277.25
814;28.5,172.5;43.25,274.75;47.5,268;54.25,137.25;2,80.25;16.75,163.25;26.25,251.75;62.5,289.5
960;7.5,202;21.25,257.25;39.5,253.75;54.25,137.25;14,48;23.25,183.5;26.25,251.75;51.75,317
627;5.25,237.25;24,256.25;32.75,257.25;52,119.5;14,48;26.25,182.5;26.25,251.75;64.5,354.25
2502;3.5,242.75;13.25,267.25;32.75,257.25;53.75,148.75;5.25,67;8,198;26.25,251.75;47,333
278;1.25,241.75;23.25,242.5;23.75,283.25;50.25,113;6.5,55.75;8,198;17.5,271.25;47,333
1906;3.75,206.75;23.25,242.5;25.5,282.25;58.75,137.25;2,18.75;23.75,167.25;34.25,299;47,333
4677;3.75,206.75;14.75,287.25;23.25,242.5;42.5,149.25;24,9.5;52.25,193.25;61,288.25;61.75,297.75
4388;9.5,169.25;25.5,255.25;45.75,230.25;54.5,149.5;20.25,22.75;51,176.5;61,288.25;61.75,297.75
6154;9.5,169.25;25.5,255.25;42.25,180.25;62.25,190.25;44,48.75;51,176.5;62.5,293;66.75,338
1614;22.5,165;23,261.5;38.75,162;62.25,190.25;17.5,57.75;37.25,191.25;65.25,296;66.75,338
1895;22.75,166.25;23,261.5;44.5,129.25;62.25,190.25;14.25,66;46.75,227.25;61.5,305.75;62.25,372.25
3036;9.5,173.25;23,261.5;50.75,116.25;53.5,202;24.25,54.75;30.25,218.75;47.25,299.5;62.25,372.25
848;18.5,164;40.25,283.5;47.5,127.5;55.25,199.75;24.25,54.75;30.25,218.75;47.75,299.75;60.5,356.5
4641;17,166;38,305.25;53.75,91;59.75,170.25;24.25,54.75;28.5,209.5;47.75,297.75;60.5,356.5
1588;9,174.75;29.25,301.5;29.5,115.75;44.25,147.5;24.25,54.75;28.5,209.5;47.75,299.75;65.25,345
3043;20.75,204.25;29.25,301.5;42.75,114.25;44.25,147.5;8.75,55.25;12.25,222.75;47.75,299.75;59.75,363.5
3445;20.75,204.25;29.25,301.5;34.5,113;48.5,141.75;2,30;21.75,252.5;47.75,298.75;55.5,372.5
5728;26.25,185;29.25,301.5;32.25,78.5;44.25,126;21,43;21.75,252.5;45.25,315.75;55.5,373
3966;12.5,133.75;20.25,310.75;32.25,78.5;45.25,179.5;21,43;29,264.5;33.25,266;51.75,333
5388;8.5,170.5;20.25,310.75;32.25,78.5;57.5,211.5;22.5,18.75;36.5,288;37.5,289;60,317.25
5175;8.5,168.5;20.25,310.75;22.25,117.5;42.5,181.5;9.5,10.75;23.25,270.75;37.5,289;54,316.75
4482;15.75,165;30.5,351;38,117;38,229.25;23.25,47.25;31.75,263.75;37.5,289;54,316.75
4232;18.5,200.25;26,363.25;40,114.75;64,219.25;23.25,47.25;37.5,289;37.75,266;41.5,326.25
1661;18.5,200.25;22.5,345.5;37.5,120.5;67.25,209;33.5,50;37.75,266;56.75,291.5;64.25,353.25
1451;18.5,200.25;22,311.5;44,137.25;67.25,209;25.5,16.75;64,280;67,268.5;72.25,338.5
951;10.75,240.75;12.75,340;18.75,105.5;64,209.75;41.5,57.5;65,284.25;67,268.5;72.25,338.5
2907;5.75,259.75;11.25,343.75;16.5,119.5;26.25,181;9,59;39.25,291;67,268.5;72.25,338.5
2528;5.75,259.75;11.25,343.75;16.5,119.5;65.25,215.5;16.75,58.75;36,266;47.25,224.25;65.5,307.75
194;23.25,240.5;40,307;45.75,115.75;65.5,227.25;5.75,48.5;9.75,277;47.25,224.25;65.5,307.75
1275;17.25,247.25;39.75,312.25;63,137.5;65.5,227.25;21.75,56.5;35.25,261.25;56.25,210;65.5,307.75
806;17.25,247.25;39.75,312.25;58.25,165.5;65.5,227.25;5.5,55.5;14,231.75;62.5,213.5;66.25,316.5
1400;24.5,254.75;49.5,274.5;62.5,194.25;62.75,199.25;12,82.75;14,231.75;62.5,213.5;66.25,316.5
6215;34.5,253;49.5,274.5;55,220.25;55.25,207.75;4.75,54.25;52.75,233.5;54.5,176.5;66.25,316.5
5874;9.75,264.25;22.75,255.5;23,218.25;45.25,181.5;17,55.5;27.75,230.25;54.5,176.5;66.25,316.5
4554;12.25,264.25;22.75,255.5;42.25,181.5;66,216.25;37,58.5;43.5,228;45.75,166.25;66.25,316.5
5930;22,302.5;22.75,255.5;55.75,149.75;68.75,214.5;37,58.5;43.5,228;48.5,133.75;63,352.75
1543;22,302.5;22.75,255.5;67.5,165;68.75,214.5;3.25,66;23.75,220;37.25,116.5;60.75,363.25
5373;4.25,311.5;31.25,252.75;42.75,180;68.75,214.5;15.5,29.25;20,209.75;24.25,147.75;60.75,363.25
3555;8.5,312.75;29.25,261.5;33.5,185.25;68.75,214.5;15.5,29.25;16.25,205.75;22.75,147.25;60,345.5
4570;14,350.75;18,261.75;28.75,216;68.75,214.5;10.25,8.5;41.75,176;45.5,149.25;60,345.5
2059;15,310.25;24.5,303.75;66,235.75;68.75,228.25;1.5,9;8,197;45.5,149.25;60,345.5
5831;10.75,348.75;33,327.5;55,220.5;66,235.75;1.5,9;45,191.75;45.5,149.25;62.75,371.5
1863;6.5,355.25;13.75,309.75;44.75,246;50.75,255.75;22.5,4;45,191.75;45.75,145;62.75,371.5
4917;7.5,313;33.75,286.5;50.75,255.75;54.75,225.5;22.5,4;45,145.75;49.75,191.75;65,353.5
5448;3.75,295.25;23,256.5;44.75,246.75;63,256.5;22.5,4;37.75,133.75;57,199;65,353.5
3827;13,313.75;37.5,254;45.25,269.75;49.5,253.75;22.5,4;37.75,133.75;57,199;60,368.75
4095;8,313.75;22.75,252.25;46.25,254.75;69.25,227;22.5,4;25.25,161.25;43.5,175.5;60,368.75
856;30,301.5;61.25,226.25;64.25,280.75;65.5,236.75;22.5,4;41,150.25;55,177.5;60,368.75
2099;8.25,266.5;29.5,253.75;62,326;69,227;8.75,8;41,150.25;55,177.5;60,368.75
4617;30.25,261;36.75,292.75;43.5,313.25;63.75,266.75;29.75,32.75;41,150.25;55,177.5;58.25,368.5
1215;2.5,256.25;22,304.75;54.5,339.75;56.25,233.5;4.25,51.25;41,150.25;46,192.25;58.25,368.5
2216;4.5,274.5;5.5,310.75;27,355.75;64.25,228;4.25,86.75;41,150.25;46,192.25;59.75,336
6316;3.75,274.5;5.5,310.75;17.5,347.25;46,256.5;21,113.25;45.25,165.75;46,192.25;51.5,369.25
3484;27.25,262;27.75,289.25;30.25,313.5;47.25,274;21,113.25;36.25,185;45.25,165.75;60.25,371.25
5342;3,260;27.75,288.5;30,307;30.5,254;15.75,97.25;44.25,191.75;45.25,165.75;60.25,371.25
5792;13.5,237;16.75,262.5;20,310.75;58.25,285;15.75,97.25;44.25,191.75;45.25,165.75;47.75,366.75
4655;13.5,237;16.75,262.5;55.25,347.75;58.25,285;4.75,66.25;20.25,235.25;46.5,129.25;67.5,316.25
6162;13.5,237;16.75,262.5;44,367.75;58.75,285;4.75,66.25;19,199.75;22,127;64.75,289.75
5791;16.75,261.5;31,255.25;39,340.75;58.75,285;5.25,106;19,199.75;20.5,129.75;64.75,289.75
4854;22.75,305.75;32.75,279.5;43,351.75;63.25,271.75;1,87.5;19,199.75;27.5,127.25;64.75,289.75
4829;32.75,279.5;33.25,306.75;63.25,360.5;64.5,288.25;1.5,87.5;14.5,233;43.25,148.5;64.75,289.75
5434;25.25,257;32.25,306.75;63.25,359.75;65.25,298.25;1.5,87.5;12.75,250.5;14,144.25;64.75,289.75
742;4.75,210.5;4.75,313.5;38.25,316.5;60.75,327.25;5,49;12.75,250.5;16.25,141.5;64.75,289.75
4901;3.5,210;4.75,313.5;32.75,301.5;37.25,353.25;9.25,11.5;12.25,233.75;15.5,156;64.75,289.75
4069;10,171;19,291;31.25,254.75;37.25,353.25;9.25,11.5;11.5,230.5;55,178.5;64,280.25
5622;12.25,165;14,295.25;31.25,254.75;43.5,319.25;9.5,54.25;26.75,232;44.75,166.25;64,280.25
1106;4.5,160;14.75,313.5;27.75,262;50.5,292.75;16.25,94.25;25.25,238;44.75,166.25;64,280.25
448;12,156.5;21.75,297.25;33,302.75;50.5,292.25;32.75,57.5;36.75,265.5;44.75,166.25;64,280.25
5833;2.25,148.5;21.75,297.25;42,318.5;63.25,335.25;14.25,54;19.75,254.5;34.5,196.5;64,280.25
4254;19.5,155.25;41.25,257.25;47.75,302;63.25,335.25;16.25,94.25;16.25,255.25;35.5,183.25;64,280.25
5742;24.75,159.25;33.75,253.75;47.75,302;59,351.75;16.25,94.25;18.75,282;50.25,145.75;64,280.25
3162;24.25,158.25;40.5,255.5;41,303.25;59,351.75;9.25,51.25;24.25,306.25;49.75,140.5;64,280.25
288;11,171.75;40.5,255.5;41,303.25;71.75,367.5;24.25,91.75;31,336.5;38.25,133.75;56.25,280.5
710;27.25,157.75;33.25,253.5;43.5,314.75;71.75,367.5;2.75,99.5;20.5,372;38.25,133.75;56,281
1795;8.5,172.25;30.5,260.75;40.75,304.5;71.75,367.5;2.75,99.5;19,370.75;49.5,119;56,281
3270;12.5,149;25.5,279.5;40.75,304.5;71.75,367.5;5,51;21,335;21.5,92.25;61,301.25
961;16.5,119.25;32.75,253.75;61.5,306.75;71.75,367.5;9,57.25;17,367;39.5,124.75;61,301.25
2081;16.75,107.5;32.75,253.75;61.5,306.75;71.75,367.5;13,51.75;30.5,367.25;57.5,96.25;61.75,348.25
2189;16.75,107.5;32.75,253.75;47.5,348;54.25,343.5;25.5,67;32,367.5;42.5,86.5;51.25,355
926;16.5,156;32.75,253.75;36.75,363.5;39.5,354;13.25,47;17.5,336.75;42.5,86.5;50.5,355
1266;11.5,164;32.75,253.75;37.75,363.5;65,343.25;7.25,11.5;17.5,336.75;33,52;37.75,372.75
5506;15.75,142;32.75,253.75;34.5,334;57.25,300.25;7.75,9.5;17.5,335.75;23.25,10.5;37.75,372.75
1763;15.75,142;32.75,253.75;34.5,334;64.75,266.75;7,11;23.75,349.75;25.75,54.25;28.25,337.5
2677;21.75,107;41.5,228.25;50.5,306;62.25,241.5;14,38.5;23.75,349.75;24.75,87;28.25,337.5
3;21.75,107;41.5,228.25;46.75,302;63.75,276.75;11,64.5;11.75,370;24.5,88.75;64.25,360.25
80;21.75,107;34,223.25;46,256.75;46.75,302;8.25,58;19.75,326.75;20.25,126.25;42.25,353.75
1147;33.25,147.5;34.25,181;46,256.75;48,341;14.75,51.5;20,371.5;20.25,126.25;36.5,321.25
2218;12.25,120.25;19.75,192;43.25,227.75;65,341.75;13,47;20,371.5;20.25,126.25;34.5,276.25
5516;39.75,139;42,180.5;55.75,207.75;65,341.75;11.25,64.25;20,371.5;20.25,146.25;39,281
4919;38,155;48.75,137.25;55.75,207.75;57.5,346.75;11.25,64.25;21.5,340.75;23.25,130;39,281
5251;13.25,133.75;25.5,116.25;26.75,181;40.25,335.5;11.25,64.25;23,335.5;23.25,130;57.5,316.25
4529;3,160;25.25,115;31.25,154;45.25,350.75;9.5,48;23,335.5;23.25,130;57.5,316.25
610;7.25,120;12.5,149.5;22.25,140;45.25,350.75;22.75,47.25;36,370.75;53,153.5;57.5,316.25
5125;8,122.75;12.5,150;47,137;58,345.75;22.75,47.25;49.25,355;53,153.5;56,318.25
5318;12.5,150;22.25,115.5;41,105.25;55.75,350.25;25.75,67;49.25,355;52.25,151.5;62.75,315.5
1624;13,191.5;29.25,93.5;47.5,106.25;56,367.75;22,76.75;49.25,355;52.25,151.5;64.75,291
2354;26.75,219.25;28.75,61.75;30.25,113.25;56,367.75;12.5,65.75;49,354;52.25,151.5;56.25,279
863;4.75,205;7.5,65.5;30.25,113.25;48,348;7.75,50.75;37.75,371.75;52.25,151.5;65,288
1623;1.25,204.75;11,47.5;11.75,105.5;63.75,327.25;7.75,50.75;21,366.5;52.25,151.5;62.5,282.25
2729;15.75,217;31.75,15.5;39.75,114.5;69.25,303.25;7.75,50.75;21,366.5;52.25,151.5;57.75,277.25
5735;27.25,192;32.75,12;39.75,114.5;39.75,319;7.25,36.75;46.75,361.25;52.25,151.5;57.75,277.25
1611;5.5,158.5;11.25,48.5;19.5,157.75;32,304.75;7.25,36.75;9.25,334;33.5,166.75;57.75,277.25
3209;5.5,158.5;15.75,71.5;19.5,157.25;28.75,314.5;7.75,7.75;10.5,334;18,162.75;57.75,277.25
3955;5.5,158.5;14.5,34.25;33.75,116.75;41.25,336;7.75,7.75;29.5,325.75;33,167.75;61.75,308.25
1883;10.5,169.5;14.5,34.25;21.75,117.5;29.25,311.25;10,10.5;21.25,324.25;31.75,168;61.75,308.25
0;11.5,169.75;18,13.5;21.75,117.5;52,296.5;10,10.5;41.5,303.75;50,140.75;56.25,273.25
1826;16.75,202.5;18,13.5;41.25,114.75;52,296.5;15.5,10.75;15.5,329.75;17.25,122.25;38.5,235
4457;16.75,202.5;30.25,26.5;34.75,114;59,326.5;5.5,12.5;15.75,334;17.25,122.25;19,233.5
3120;4,165.5;30.25,26.5;56.75,103.25;60.75,301.25;5.5,12.5;15.25,334.5;31.5,94.5;44.5,265.5
2253;18,133.5;40.5,20;55.75,98.5;62,264.75;5.5,12.5;15.25,334.5;37.75,87;44.5,265.5
793;2.5,116.25;40.5,20;64.75,106.5;65,235.75;24,46.75;29.5,372.75;34.5,51.5;44.5,265.5
140;2.75,116.75;46.5,4.75;50.25,139.5;65,235.75;27.25,23.75;31.75,373.5;34.5,51.5;38.5,229.75
215;2.75,116.75;47.75,22.75;50.25,139.5;58.25,223.25;8.5,10.75;31.75,373.5;48.25,20.25;61.5,231.25
5552;4.25,107.75;41,14.75;41.5,179.5;56,220;8.5,10.75;18,360.5;34,55;61.5,231.25
4193;4.25,107.75;32.75,15.5;35,217.25;43.25,227.75;1.5,27.75;35.75,333.75;36,79.75;61.5,231.25
1716;18.25,135.25;26.75,47;35,217.25;43.25,227.75;2.5,28.5;7.5,342.5;46.25,116.5;62.5,229.75
3709;19,152.5;20,62.25;35,217.25;45.5,255.5;0.75,28;15,365;25.5,109.5;62.5,229.75
3321;19,152.5;20.5,62;35,217.25;45.5,255.5;23.25,47;32.25,359.25;40.5,118.5;60.75,213
3635;34,189.5;44.75,18.5;45.5,255.5;68.25,227.75;23.25,47;24.75,359.25;57.5,91.75;64.5,258.5
3078;8,159.5;15,10;29.75,269;39.5,255.75;23.25,47;24.75,359.25;35,134.75;60.75,283.75
4515;15.25,146.5;15.5,46;17.25,247.75;26.25,256;19,9.5;24.75,359.25;33,134.75;60.75,283.75
5324;29,145;35.25,78;53.25,279.5;53.75,282;8.5,12.25;24.75,359.25;33,134.75;60.75,283.75
231;13.5,126.5;22.5,114.25;24,314.5;53.25,279.5;23.25,10.25;24.75,359.25;56.75,107.25;63.75,301.5
973;5.5,125;8.25,120.5;24,314.5;43,270.5;9.5,16.75;24,360;51,123.5;63.75,301.5
1689;9,121.25;28.25,157.25;49.75,305.25;63,261;9.5,16.75;24,360;51,123.5;61.5,281.25
689;29.5,114.5;32.25,179.5;38.25,333.5;63,261;1,13.75;7.5,343;52,80.25;61.5,281.25
3536;12.75,115;39.5,143.5;62.5,355.5;63,261;0.5,54.5;7.5,343;38.5,47.75;62,281.25
6197;21.5,112.75;39.5,143.5;43,363.5;63,261;6,59;28.75,336.5;43.5,33.25;62,281.25
2161;11.5,120;23.75,116.25;43.25,363;54.25,279.5;13,50;28.75,336.5;30.75,4.5;62,281.25
6169;11.5,120;33.25,115.75;49.25,353;53.25,255.5;13,50;19.5,360.75;30.5,2;34.25,290.5
1304;9,158.5;21.75,116.5;55.25,362.5;57.5,299.75;5.5,28.25;19,342;30.5,2;34.25,290.5
760;14.25,135.5;49.75,78.5;55.25,362.5;57.5,299.75;1.75,60.75;19,342.5;24.75,46.75;28.75,265
4342;8.5,169;18.75,65.25;19.25,357;30.75,307;5.75,55.25;19,342.5;24.75,46.75;28.75,265
5896;8.5,169;26,57.75;38.5,331;59.5,336.75;2,95.75;22.75,325.5;24.75,46.75;64.25,280.75
2192;8.5,169;28,80;48,295.5;63.5,355.75;2,95.75;27.25,299.5;54,47.25;62.25,296
15;16.5,153.25;17.75,72;43.5,326;63.5,355.75;22.25,91.75;32,333;54,47.25;63.5,279.75
4504;13.5,133.75;17.75,72;39.5,354;46,347.75;11.75,97.25;33,332;54,47.25;62,280.25
4649;21.75,107.5;26.75,49.5;40,353;45.75,348.25;11.75,98.25;16.5,354.75;54,47.25;62,280.25
3921;17.75,134;25.5,64.5;40,334.25;46.5,360.25;12,99.25;16.5,354.75;17.75,57.25;62,280.25
5836;17.75,134;32.5,32.75;61,301.75;71,367.75;11,99.25;12.25,372.5;17.75,57.25;58.25,278.25
5011;30.25,138.25;32.5,32.75;33,286.25;64.5,325;11,99.25;13.5,358.25;34.5,51.25;58.25,278.25
1143;12.5,117.25;32.5,32.75;33,286.25;64.5,325;30.75,142.75;43.25,361.75;51.5,63.25;61.25,291.5
1181;21.75,150.25;29.25,33.25;64.5,273.25;64.5,325;24.5,151.75;46,359;59,93.25;61.25,291.5
414;7,159;11.25,58;15.75,313.25;60.75,273.5;47.5,167.75;54,334.25;59,93.25;61.25,291.5
4605;7,159;9.5,59.25;15,310.25;64.5,257.25;17.25,164.25;35.75,331.75;41.5,119;61.25,291.5
2583;7,159;29.5,61.25;47.25,291.25;53.5,220.5;13.5,133.75;36.25,332;43.75,124.25;61.25,291.5
318;28.25,180.5;29.5,61.25;38,323;65.25,220.25;18.25,120.75;30.25,326.25;43.75,124.25;50,283.75
6102;17.25,164.5;29.25,60;38.25,357.75;59.5,211.25;18.25,120.75;37.5,371.5;43.75,124.25;50,283.75
1673;17.25,164.5;29.25,60;39,306;42.5,228.25;9.5,92.25;42,371.25;42.5,78.5;50,283.75
5768;17.25,166.25;18,13;39,306;62.5,190.25;9.5,88;17.75,349.75;25.25,78;50,283.75
6117;17.25,166.25;18,13;39,280.75;61.75,161.5;22.5,59.25;47.5,356.25;57.75,86.75;61,291.5
5995;17.25,166.25;18.5,14.5;37.75,281;58.75,174.25;14,65.25;47.5,356.25;49.5,116;63.75,283.25
6065;8,156.5;18.5,14.5;39,302;58.75,174.25;35.5,87;44.75,359;49.5,116;64.5,287.75
1733;16.25,132;16.5,48;29.75,314.75;31,153;17.5,59.5;44.75,359;46,144.75;64.5,287.75
27;9,164.5;16.5,47.5;32.5,306;33,145.5;17.5,59.5;41.25,348.25;49,123.25;64.5,287.75
2318;9,164.5;16.5,47.5;26.25,330.5;41.25,114;11.75,66.5;19.75,325.5;34.5,142;58,317.25
3448;8,177;17.25,72.25;44.5,359;45.75,137.75;7.75,46.5;32,321.25;34.5,142;58,317.25
5512;8,177;17.25,72.25;44.5,359.5;55.5,103.5;9.5,57.25;29.25,355.75;32.75,149.5;47,354
1296;9.5,172.75;22,112.5;24.5,314.25;26,123.75;9.5,57.25;29.25,355.75;32.75,149.5;64.25,352
1392;12.5,149.5;28,124.25;49.5,274.5;53,102.75;9.5,57.25;23.25,356.25;35,124.25;64.25,352
237;31.25,136.75;37.75,112.75;63.75,284.75;66.25,94.5;7.75,54.75;23.25,356.25;45.5,133.75;64.25,352
5214;24.25,138.25;30.5,136.5;31.25,264.5;31.5,78.5;6.75,51.25;23.25,356.25;23.75,147.25;64.25,352
614;21.75,157.25;26.5,170.25;27.5,262.75;45,77.75;12,82.75;23.25,356.25;25.75,149.75;64.25,352
2244;21.5,156.75;26.5,170.25;32.75,256.5;59.25,56.5;16.75,47.5;23.25,356.25;30,165.75;44,335
725;10.75,132.25;13.25,166;22.25,252.75;53.5,35;16.75,47.5;23.25,356.25;45.75,167.75;60,307.25
1283;10.75,132.25;14.5,166.25;22.25,252.75;59,31.25;6.5,58.75;28.25,371.75;31.25,166.25;61.75,290
3702;0.75,137.5;17.25,135.25;30.5,255.25;59,31.25;6.5,58.75;7,370.75;31.75,168;36,285.5
1740;4,126.25;16.75,132.75;53.5,247.25;58.75,74.5;6.5,58.75;7,370.75;12.25,163.25;36,285.5
4663;3.5,129.25;6.5,159.5;53.25,255.5;62.25,78.25;6.5,58.75;6.5,372.5;23.75,129.5;36,285.5
4888;18,119.5;18,164.5;53.25,255.5;54.25,96;6.5,58.75;6.5,372.5;35.25,134.25;58,275.5
5422;3.5,97.5;14.75,184.75;40.25,253.75;54.25,96;6.5,58.75;29,373.75;33,134.25;37.25,265.75
3856;3.5,97.5;20.5,204.5;42,254.25;54,102.75;2,36;27.75,345;33,134.25;58.25,274.75
5863;3.5,97.5;21,221;28,269.75;31.25,78.5;18,56;27.5,342.75;47.5,117;58.25,274.75
3831;3.5,97.5;17,221.25;40,287.5;56.75,91.75;12.5,65.5;16,359.5;47.5,117;56,275.5
1388;21.25,112.75;22.75,241;29,260.75;55.5,81.25;18,50.25;28.5,372.75;47.5,117;56,275.5
2393;21.25,112.75;31,256.25;32,252.5;63.75,70;18,50.25;31.5,367.5;35.5,87;35.5,282.5
5354;12.5,98.25;42,257;60.25,227.75;65.5,100;21.25,57.75;31.5,367.5;35.5,87;35.5,282.5
1872;27,62.5;42,257;60.25,225.5;63.75,71.5;22.5,82;31.5,367.5;31.75,54.5;57.75,286.25
5937;29.5,113;42,257;62.25,195.25;63.75,71.5;5.25,94.25;18.5,373.25;21.75,7.75;57.75,286.25
1690;22.25,115;23.5,303;26.75,209.5;38.5,115.5;17.25,46.75;18.5,373.25;23,58.5;57.75,286.25
5629;22.25,115;23.5,303;25.5,210;56.75,102.25;12,66.75;31.5,357.5;55.75,47.75;57.75,286.25
5838;22.25,115;23.5,311.5;26.5,174.25;49,112.5;12,66.75;22.25,327.5;50.75,20.25;61,280.5
432;13,165;23,303.75;42,181.5;52,132.5;39.5,69;42.25,334;50.75,20.25;61,280.5
3208;24.75,157.75;40.25,306.75;55,202.25;57,97.25;25.75,58.5;42.25,334;50.75,20.25;60,281.25
1579;31,193.75;33,302;33.75,179.5;57,97.25;13.25,41.5;42.25,334;51.75,18.75;64,261.25
3612;2,200.25;29,345.75;33.75,179.5;65,57.5;5,56.75;32,294.25;32.25,47.5;64,261.25
5198;2,201.25;22.25,310.75;23.75,160.75;53.5,48;6.75,49.25;23.25,274.75;32.25,47.5;64,261.25
6003;1.25,201.25;22.25,310.75;35.75,180;41.25,21;6.75,49.25;39,256.25;43.5,34.75;64,261.25
1918;2,201.25;30.75,352.75;37.25,179.5;45,5.25;18.25,57.75;34.25,274.75;43.5,34.75;64,261.25
5189;29.5,180;32.75,352.75;47,134.75;49,50;11.5,87.75;34.25,274.75;44,19.25;64,261.25
40;16.25,202.75;19.75,352.25;23,115;47.25,37;16,113.25;30.25,321.5;44,19.25;64,261.25
5366;14.25,166;19.75,352.25;23,115;61.75,27.25;4.75,144.25;9.75,350.25;30,11.5;63.75,293.25
3106;14.25,166;21.75,305.75;53.75,99.5;61.75,27.25;5,179.5;30.5,373.25;33.25,54;56.75,274
1956;17,199.75;31.25,301.5;41.5,117.75;62.25,44.75;5,179.5;31.5,370.75;34.75,12.5;56.75,274
295;17,199.75;31.25,301.5;58.5,147;62.25,44.75;33.25,185;56.5,373;64.5,44.75;65.75,263.75
3535;19.75,193;23.5,254;47.25,139.75;60,40.5;17.25,165.75;56.5,373;61.5,79.75;65.75,263.75
2843;21.5,193.25;29.5,252.75;31.5,147;41.75,29.5;20.5,189;37.75,334.25;61.5,79.75;65.75,263.75
4308;13.75,191.25;15.5,236.25;29,168.75;41.75,29.5;18,230;36.5,334;46.75,97;65.75,263.75
3166;6.25,164;22,255.75;29,181;61.5,32.5;18,230;28.5,356.5;46.75,97;57.5,272.75
4112;6.25,164;23,297.5;30.5,184.75;62,26.75;21.5,192;28.5,356.5;51.75,117.75;63.75,299
3683;32.5,160.75;43.25,268.25;43.5,233.75;60.75,24.25;18.5,185.5;28.5,356.5;57.25,85.25;63.75,299
4211;29,140.75;32.25,312.25;41,281.25;50.75,51;18.5,185.5;33.5,360;57.25,85.25;63.75,299
37;34.5,115.75;37.25,334;51,278.5;52.25,47.75;14.25,140.75;22.25,324.5;57.25,85.25;63.75,299
5624;7.75,106.5;40,333;51,278.5;52.25,47.75;15.75,140.5;30.75,281.5;57.25,85.25;65,343
3477;12.25,133.5;20.25,314.5;31.25,254;31.5,55.75;24,121.25;30.75,281.5;46.25,116;65,343
2278;12.25,137.5;20.25,314.5;21.75,241;61.5,33.5;3,121.75;30.75,281;46.25,116;64.75,354.5
4773;16,120.5;30.25,315.25;45.5,268.5;60,37.5;3,121.75;12.25,251.25;46.25,116;64,354.5
1098;16,123.5;21.5,303;50.5,303;54.75,42.5;3,121.75;23.75,266;63.25,152.5;64,354.5
3547;16,123.5;30.5,303.75;50.5,303;54.75,42.5;22.75,124.75;36.25,299;42.25,165.75;62.75,359.5
143;16,123.5;29.25,333.5;41,277.5;46.25,30.5;22.75,124.75;22.75,325;37.5,190.5;61.75,345
