begin;0,0;0,374;72.25,0;72.25,374;0,0;0,374;72.25,0;72.25,374
6211;1.75,105.5;25.75,117.75;35.25,57.5;57.5,174.75;1.5,234;35.25,294;43.75,178;64.75,300.5
4348;13.25,84.5;21,147;35.25,57.5;37.5,179.5;1.5,234;58.75,318;64.5,181.25;65.25,282.75
14089;3.25,58.5;29,149.25;33.25,50.75;55.25,148.25;1.5,234;43.5,324.25;64.5,181.25;65.25,282.75
12980;4.25,67;25.75,165.5;41.75,36.75;56.5,143.75;1.5,234;32.75,298.25;33.25,172.5;65.25,282.75
16016;6.75,60.5;29.75,180;41.75,36.75;48.25,148.25;2.75,230.75;32.75,298.25;41.75,199.5;65.25,282.75
4360;4.75,59.75;28.5,186.5;35.5,5.75;69,169.75;2.75,230.75;18.25,271.75;41.75,199.5;50.25,306.25
1485;4.75,59.75;28.5,186.5;45.25,16;69,169.75;14.25,219.25;14.75,252.25;16.75,172.25;39,285.5
12425;4.75,59.75;28.5,186.5;45.25,16;59.5,135.75;5.25,235;6.75,232.75;56,152.5;61.5,301.5
16286;20.75,68.25;27.75,187;45.25,16;55.5,141.5;20.25,217;27.75,234.75;56,152.5;58.25,282.5
9147;9.25,34;12.5,184.25;44.75,18.5;65.25,99.5;20.25,217;25.5,257;31.5,142.5;58.25,282.5
2631;21,15;26.5,164.5;44.75,18.5;65.25,99.5;12,234.75;14.75,234;46.75,114.5;62.75,282
3207;22.5,12;32.75,141.75;36.5,51;49,78;12,234.75;23,210.25;24.75,91.25;62.75,282
1933;22.5,12;32.75,141.75;45.25,31.25;52,106;26.5,230.75;36.75,183.5;47.75,57.25;62.75,282
15538;20.75,48.25;32.75,141.75;46,48.25;56.25,100;20.5,211.75;23.75,143.5;47.75,57.25;62.75,282
553;8.25,44.25;21,114.25;40.5,45.75;42.5,113.25;6,199.75;10.5,121.75;47.75,57.25;62.75,282
3577;1.75,59.25;5.5,126;40.5,45.75;40.75,117.25;6,199.75;7.5,101;17.5,59.25;62.75,282
5508;11,35.5;31.5,117.75;43.75,50.75;53.75,131.25;6,199.75;7.5,101;17.5,59.25;36,281.5
12603;11,35.5;23.5,141;37.75,72.25;47.75,122;6,199.75;31.25,87;42,78.5;64.75,290.75
4795;2,9.25;9,165.25;37.75,72.25;58.75,133.5;10.5,198;31.25,87;51,60;60.75,280.25
13023;1.25,10.75;15.5,140.5;55,43.75;56.75,124;5.25,233.75;50.25,113.25;51,60;60.75,280.25
509;1.25,10.75;39.75,117;59,38.75;65.25,93.5;26.5,222;41,92.5;51,49.75;60.75,280.25
1931;23,21.5;40.75,149;59,38.75;65.25,93.5;4,232.25;45.5,78.25;49,42.75;56,281
2226;27.25,53;27.5,150;44.25,16.5;65.25,93.5;15.25,234.25;24.25,77;49,42.75;56,281
9;0.75,49.75;33,118;53.25,14;65.25,93.5;15.75,250.25;22.25,91.25;49,42.75;64.25,293
5494;0.75,49.75;30.75,115;33.5,11;65.25,93.5;5,232.5;42,88.5;44,38.25;64.5,290.75
10530;11.25,55.5;30.5,115.5;33.5,11;39.5,74;5,232.5;25.5,58.75;31.5,12.25;61,300.75
2161;4,82.75;21.75,117.25;25.75,17.5;39.5,74;5,232.5;44.5,68;53.75,29.25;57.25,303
2878;14,84.5;32.5,148;38.75,28.75;43.25,52;5,232.5;6,55.75;53.75,29.25;65.5,305.25
2012;25.5,117;30.75,157;38.5,29.5;44.25,51.75;5,232.5;6,55.75;46.25,33.25;62.5,299.5
6964;28.5,93.75;30.75,190.5;39.5,30.5;44.25,51.75;9.75,233.25;30.5,51.5;31.5,11.75;62.5,299.5
8715;21.75,123.25;30.75,180;38,24.5;51.75,49.5;9.75,233.25;25.25,91.75;31.5,11.75;62.25,292
15177;3,115.5;30.75,180;46.5,5.75;52.25,17.5;15.75,251;25.25,91.75;28,2.5;57.5,307.5
13045;13.25,94.5;24,193.75;27.5,5.25;60.25,30;15.75,251;22,80.5;28,2.5;62.25,345.5
10872;13.25,94.5;18,222;27.5,5.25;57.25,18.25;8.75,249;22.25,81.25;23.25,10;26.5,321.25
6438;13.25,94.5;16.5,264.25;41,34;45.5,4.75;2.25,255;17.25,54.5;23.25,10;42.75,327.75
8325;13.25,94.5;14.25,264.25;29.75,15;41,34;14.25,233.5;17,54.75;18,47.75;63,352.25
16177;1.75,128.5;14,258.5;29.75,15;39.5,30.5;0.25,197.75;5.75,65.75;18,47.75;30.25,371
8570;1.5,129.25;15,246.25;32,5.75;61.25,24;0.25,197.75;6,94.25;29.5,51;30.25,371
2496;16.5,134.75;18.25,221;44.25,16.25;47,16;0.25,197.75;6,94.25;7.5,35.75;21,358.5
10823;16.25,136.75;21,254;57,18.5;59.75,32;0.25,197.75;2.75,94.75;9,8.25;21,358.5
16341;29,174;29.75,218.25;46.75,30.5;55,25.25;0.25,197.75;2.75,94.75;15.75,8.5;30.75,359.25
14111;27,174.25;39.5,256.25;40.5,29.5;61.5,27;2.5,147.75;8.25,56.75;15.75,8.5;30.75,359.25
864;27,174.25;32.25,254;39.5,68.75;61.5,27;24,113;24.5,54;27,9.25;63.25,361
13021;27,174.25;32.25,254;37.25,34.75;41.5,14.75;17.75,102.75;30.5,76.75;54.75,31.25;58,363.75
2029;10.5,164;20,242;41.5,14.75;60.5,33;18.75,67;30.25,56.25;39,60;58,363.75
11917;10.5,164;37.5,256.25;41.5,14.75;60.5,33;17.75,51.25;24.75,46.5;49.5,79.75;63.25,371.75
3669;12.5,159.75;44,233.75;50.5,5.25;60.5,33;1.75,82.5;28,32.75;57.25,89.25;63.25,371.75
10716;5.5,126.75;19.5,238.5;33.5,23;60.5,33;12.75,55.25;25.25,7.5;45.5,57.75;63.25,371.75
13543;5.5,126.75;21.5,265;33.5,23;60.5,33;1.5,20;5.75,10.75;20,88.5;68.5,339
6864;12,116.25;32.25,302.5;61.5,37.75;62.25,69.75;1.5,20;5.75,10.75;33,126.25;46.25,315.5
1867;11.5,121;32.25,302.5;61.5,37.75;65.5,65.5;0.75,11.5;3,16;42,129.25;69.25,335
1436;5.5,124.75;14.25,310.25;39.25,62.25;61.5,37.75;0.75,11.5;5.75,46.5;18,113.25;69.25,335
14603;8,123.5;14.25,310.25;39.25,62.25;55.25,44.5;0.75,11.5;8.25,49.75;41,134.75;65,348
9068;4.5,154.25;14.25,310.25;34.75,63.25;40.75,20;0.75,11.5;26.5,74.75;55.25,142;61,316.25
15041;4.5,154.25;5.75,311.5;34.75,63.25;57.75,21;17,7.25;17.25,67.25;55.25,142;62.5,297
9626;26.75,142.25;33,302.75;46,98.25;57.75,24.25;17,7.25;20.5,97.5;49,117.75;62.5,297
1876;10,119;21.25,287.25;42.25,112.75;50.5,5.75;17,7.25;25.75,96;44,116.5;62.5,297
8148;11.75,121;21.75,254.25;38.5,112.75;50.5,5.75;8.5,29;25.75,96;52.5,118.75;56.25,286.25
8368;9.5,123.5;37.75,254;42.25,114.25;50.5,5.75;8.5,29;17.5,82.75;58,89.75;67.75,259.75
3750;9.5,123.5;21.25,256.25;39.5,114.25;47.75,28.25;8.75,55.25;16,55.25;36,80;67.75,259.75
3828;5.75,116.5;24.25,255.5;30.5,113.5;47.75,28.25;22.5,56;31,59.5;34.5,55.5;67.75,259.75
13340;4,124.75;26.5,280.25;30,128.75;61.5,41.25;14,51.75;31.25,58;34.5,55.5;67.75,259.75
801;4.5,152.25;37.5,306;49.25,114.5;61.5,41.25;14,51.75;30.75,62.5;32.75,55;67.25,261.5
2209;4.5,152.25;30.75,312.25;49.25,114.5;61.5,41.25;33.25,55;37.25,57.75;49,41.75;66.25,267
8423;11.25,164;30.75,312.25;49.75,119.75;55.75,26.25;17.5,54;37.25,57.75;47.25,36.25;64.75,293
11527;11.25,164;13.75,310.5;26,115;49.75,36.5;5.25,66.5;12.75,55;42.5,58;64.75,293
8771;5.25,166;13.75,310.5;15,132.5;49.75,36.5;2,59.25;14.25,51.25;32.5,79.5;71.75,317
6261;5.25,166;13.75,310.5;21.5,115;44.25,30.5;2.25,49.75;7,58;21.75,88.25;60.75,315.75
7715;12.5,164.5;13.75,310.5;34,113;52,52.75;7.75,47.75;12.75,47.5;14.25,92.25;60.75,315.75
1073;11.75,166.25;13.75,310.5;49.75,116;65.25,70.25;5.75,32.75;14,56;32,88;60.75,315.75
6781;11.75,166.25;13.75,310.5;64.75,96.25;65.5,65.5;2.5,24;14,56;29.75,94.5;61.75,298
4598;26.5,172.25;37,306.5;63.5,97.5;65.5,65.5;0.75,25.25;8.25,58;29.75,94.5;57.25,271.75
13355;26.5,172.25;59.5,301.75;63.5,97.5;65.5,65.5;16,8;21.25,46.5;46.25,95;64.75,289.5
8756;22.5,141.5;48.25,306.75;63.5,97.5;65.5,65.5;15,8.75;32,10.5;52.25,58.75;58.25,284
15081;5.5,124;29.25,301.75;63.5,97.5;65.5,65.5;32,7.25;45.5,19.25;46.25,36.25;58.25,284
10770;5.5,124;15,310.25;63.5,97.5;65.5,65.5;2.5,26;13.5,9.5;25.75,51.5;64,285
4197;3,148.25;15,310.25;63.5,97.5;65.5,65.5;5.75,51.25;25,4.5;32.5,79.5;58.25,290.25
14354;3,148.25;34,306.25;40.5,120.75;50,52.5;1,26.25;7,10.25;30.5,79.25;58.25,290.25
6739;3,151.75;25.75,279.5;35.5,151;40.75,20;1,26.25;7,10.25;24.75,51;60.25,280.75
14454;15.5,165.5;23,254.25;30,157.75;61.75,30.25;2.5,23.5;18,8.75;24.75,51;60.25,280.75
15596;8.5,169.5;10.5,246.25;30,157.75;61.75,30.25;8.5,8.5;31.5,24.5;39.25,46.25;60,296.75
6162;7.5,172.5;10.5,246.25;29.5,156.25;58.75,18.25;9,4.75;26.75,11;46.75,37.75;60,296.75
1605;7.5,172.5;21.25,251.75;29.5,156.25;58.75,18.25;1,24.5;34.5,9.25;42.5,38.25;52.5,318.25
9087;7.5,172.5;16.5,261.25;20.75,153;58.75,18.25;0.75,25.25;16.5,9.25;33.25,54.75;45,325.25
6697;13.5,185.5;38,253.5;43.5,179.5;58.75,24.25;0.75,25.25;9.75,10.25;33.25,54.75;63,308.75
7446;13.5,185.5;21.25,246.25;43.5,179.5;58.75,24.25;14.5,50.5;34.5,12;64.25,72.75;66.25,315.5
8840;9.5,176;21.25,246.25;32,188;58.75,24.25;5.75,59;13.75,12.5;34,77.75;64.5,299.25
9742;9.5,176;15.5,239.75;32,188;58.75,24.25;16.25,94.5;46.25,34.75;48,93.5;64.5,284.25
11913;21.5,151.75;29,213;37.5,179.5;58.75,23.5;18.75,66;46.25,34.75;57.5,78.75;64.5,284.25
11759;9,151.75;32,188;51.5,185;58.75,23.5;6.25,67.5;21.75,49.5;57.5,78.75;61,281.5
13801;14.5,143.25;24.5,216.5;25.25,191;58.75,23.5;6.25,67.5;33.25,55;44.5,95.5;58.25,279.75
1411;14.5,143.25;23.75,202.5;24.5,216.5;58.75,23.5;9,79.25;31.75,57;32,75;32.75,299.75
3448;10,169;23.75,202.5;24.5,216.5;49.75,36.5;5.75,50.5;13.25,54.75;15,59.25;49.25,302
1256;14.25,141.5;23.75,202.5;25.5,210;49.75,36.5;14.75,59.5;15.25,57.75;24.75,57.75;62.25,290
11971;5,165.5;23.75,202.5;25.5,210;49.75,36.5;23.75,94.75;30,87.5;41.75,93;65.5,280
10357;5,152.75;10.5,165;27,208.25;41,4.75;23.75,94.75;37.5,114.5;62.75,107.75;65.5,280
15156;4.25,107.75;10.5,165;27,208.25;41,4.75;9.75,102.25;46,119;57.5,85.25;61.75,309.75
11170;4.25,107.75;10.5,165;15.25,191.5;41,4.75;1,98;20,113.25;53.5,48;56.5,308.25
15816;6.5,116.25;15.25,191.5;26.5,169.25;41,4.75;10,59.25;18.25,144;40,48.75;60,306
6538;6.5,116.25;15.25,191.5;38.75,156.5;41,4.75;16,58;20.75,105.25;43.5,33.75;62.75,284.25
13751;4.75,116.75;9.5,200.25;38.75,156.5;47.25,16.25;6.5,48.25;12,81.75;17,51.25;62.75,284.25
567;4.75,116.75;9,202;38.75,156.5;60,37.5;8,11.25;12,81.75;18.5,10.5;60.25,280.75
8004;4.75,116.75;9,202;58,165;60,37.5;5.75,9.25;9.75,55.25;24.75,11.5;38.25,259.5
10459;4,157.5;9,202;58,165;60,37.5;14,9.5;29.75,78;31.5,22.25;61.75,280.5
7550;11,173.25;32.25,222;44.25,140.25;60,37.5;3,6.25;12.75,54.5;51,57.5;61.75,280.5
14022;6,206;34,184.75;44.25,140.75;60,37.5;2,28.75;12.75,54.5;46.75,99;52,306.5
13725;3.75,206.75;39.5,185;46.75,133.75;60.5,57.5;2,28.75;39.75,42.25;46.75,99;54,334
12070;3.75,206.75;9.5,166;46.75,133.75;60.5,57.5;25.25,49.5;50.5,80.25;52,133.75;65.25,343.5
14872;11.75,237;29.25,146.75;34.75,112.75;60.5,57.5;1.75,52.25;50.5,80.25;52,133.75;62.75,364.5
13055;3,259.5;22.5,141;25,114.5;58.75,80.5;1.75,52.25;25.75,73.25;52,133.75;65.25,363
2263;3,259.5;25.75,117.25;30.25,116.25;46,100;2,53.25;26.75,72.25;48,116.25;65.25,363
15410;5.5,242.25;17.25,94.5;34.5,116.75;47.75,117.5;0.25,78.5;26.75,72.25;48.5,134.25;65.25,363
9929;1.25,241.75;11.25,71.75;22.25,113.25;37.75,138.5;3.75,97.25;34.75,59.25;48.5,134.25;65.25,363
9335;6.25,259.75;17.5,94.25;37,138.75;40.25,119.5;1.75,107.75;21.75,48.75;48.5,134.25;65.25,363
11060;2.5,255.75;4,84;37,138.75;40.25,119.5;17.5,134.25;21.75,48.75;32.75,150;42.75,373.25
15608;2.5,255.75;12.5,51;40.25,119.5;51,140.25;0.75,126.5;21.75,48.75;47.25,173;50.75,373.25
2311;31.5,255.5;32.25,56.75;33.25,117;51,140.25;5.25,120.75;41.5,69.5;47.25,173;50.5,372.75
6860;12,259;12.75,72.5;13.25,135.5;51,140.25;5.25,120.75;13.5,55;50,175.5;50.5,372.75
7596;4,236.5;12.75,72.5;17.5,132.75;32.75,112.75;32.5,125.5;42.75,47.25;50,175.5;50.5,372.75
15375;4,236.5;16.25,73.25;17.5,132.75;48.5,92;41.25,86.5;46.75,94;50,175.5;57,368.25
766;4,236.5;31.75,49.5;41,131.75;47.5,114;7.25,91.25;15,113.25;50,175.5;57.5,368
3040;1.25,237.75;9,57.75;29,142.5;34.5,93.25;7.25,65;15,113.25;50,175.5;64.75,359.75
10069;1.25,237.75;5.75,34;29,142.5;34.5,93.25;8.25,64.25;32.75,126.75;42.5,190.75;64,355
12772;0.25,273;12.25,36;30.5,142.25;34.5,93.25;19.25,65.25;22,134.25;42.5,190.75;61,346.25
5614;2.25,260;12.25,36;30.5,142.25;34.5,93.25;22.5,57.75;26.25,126.5;49,170.5;52.25,313
10878;2.25,260;12.25,36;30.25,141.75;34.5,93.25;13.25,57;18,134.25;48.75,152.5;60.75,317
6542;8.75,236.25;27,4.75;42.5,117;55,97.5;13.25,57;20.75,127.25;52,172.5;60.75,317
14098;4.75,206;26.25,5;42.25,118;55,97.5;13.25,57;19.75,129.5;31.75,201;63.25,308.25
11822;19.75,186.5;26.25,5;42.25,118;55,97.5;9.25,51;20,159.75;36.5,167.75;61,308.25
1983;8.25,202.25;9.5,8.75;40,116;47,120;9.25,51;19.25,176.25;37.25,168;61,308.25
5689;3.25,237;32.75,9;53.25,84.25;54.25,132.75;9.25,51;19.25,176.25;52.75,172;61,308.25
7902;21.5,241;32.75,9;48.75,85.75;58.5,171.75;8.75,51.25;17.5,197.75;52.75,172;60.5,343.5
8742;20,237.5;21,13;63.5,101;69.5,162;10.75,62.5;13,198;52.75,172;60.5,343.5
11168;24.25,257.25;51.75,14.75;63.5,97.75;69.5,162;16.75,28.25;42.75,184.5;50,141.75;60.5,343.5
1349;25,246.25;51.75,14.75;63.5,97.75;69.5,162;18,47;23,192.5;27.25,165.75;64.75,353.5
1911;12,224.75;51.75,14.75;63.5,97.75;69.5,162;43,30.75;49.75,207;53.5,176.5;64.75,346.75
4509;14.5,259;27.25,49.75;42.75,79.5;56.25,203;43,30.75;46.25,237.25;53.5,176.5;64.75,346.75
1098;26,255;27.5,60.25;42.75,79.5;56.25,199.75;17.5,7.75;31.5,250.75;49.25,154;64.75,346.75
11184;17,261.75;22.25,62.25;25.75,64;56.25,199;17.5,7.75;30.5,276.25;49.25,154;65,343.75
5522;21,254;22.25,62.25;25.75,73;33.75,180.5;5.5,28.25;22.25,299.5;49.25,154;61.5,348
1127;8.25,257.75;23,61;26.25,78;58,214.5;27,65.25;39.5,266;49.25,154;61.5,348
423;19.75,220.5;28.25,49.5;48.25,99.25;66.75,238.25;7.5,46.5;39.5,266;49.25,154;64.5,354.25
11830;19.75,220.5;28.25,49.5;65.75,92.5;66.75,238.25;2.5,23.5;16.75,254.75;23.75,146.25;61.75,356
6939;1.75,237;28.25,49.5;54.75,84.25;65.75,238.25;2.5,23.5;14,230.75;24.25,135.25;44.5,333
9880;1.25,237.75;28.25,49.5;55.5,73.25;65.75,238.25;5.5,47;22.5,197.75;38.75,118.75;44.5,333
3443;1.25,237.75;26.75,47.5;55.5,73.25;57.5,215.5;8.25,52;9,195.25;39.25,139.75;44.5,333
15807;25.5,252.25;42.25,48.25;55.5,73.25;57.5,215.5;8.25,52;18.5,182;41.5,165.75;61.5,355.25
9412;25.5,252.25;40,45.75;53.75,88.75;57.5,223;24.5,58;50.5,183.5;58.5,198.25;61.5,355.25
10427;25.5,252.25;37.75,72.25;63.25,92.75;66,241.5;27,65;31,167.75;56,196.25;61.5,355.25
5204;7,241;8.25,71.25;46.5,101.25;66,241.5;0.5,60;22,155.75;56,196.25;61.5,355.25
13802;7,241;18.75,57.75;36.75,79;47,256.25;17.5,58.5;19.25,143.5;56,196.25;61.5,355.25
8416;20,242.5;28,27.5;36.75,79;53.25,233.5;17.5,58.5;19.25,148.25;44,191.25;54.5,357.25
11498;29,255.75;61.5,24;62.75,76;63.25,271.75;17.5,58.5;38,116;44,191.25;52.25,337.25
16353;23,254.5;27.75,22.5;31.75,49.5;41.25,256.75;33,76.5;38,116;40.75,196.25;52.25,337.25
12259;6.5,246.25;25.75,21.5;40,47.75;49,288.75;22.75,59.25;38,116;42,196.25;52.25,337.25
15862;1.75,246.25;3.5,10.75;20.75,63.25;34.25,304.5;22.75,59.25;38,116;49.5,190.75;60.25,351.75
910;1.75,246.25;7.25,8.75;37,51;63,291.25;6.5,47;41.75,97;49.5,190.75;60.25,351.75
14896;1.75,246.25;29.75,29.75;40.75,70;63.5,264.75;6.5,42.75;46,97.5;49.5,190.75;60.25,351.75
8115;1.75,246.25;11,54;47.5,78;64.75,239.5;2.5,20.5;46,97.5;49.5,190.75;60.75,373.25
4559;1.75,246.25;11,54;44,78.5;64.75,239.5;6.75,9.75;41.5,97.5;44,193.25;62.75,364.25
8781;1.75,246.25;13,45.75;66.25,76.25;68,226;26.25,4.25;37.25,90;44,193.25;62.75,364.25
10319;1.75,246.25;18,66.75;66.25,76.25;68,226;0.25,35.5;3.5,94.25;21,189;43.75,371.5
12179;6,258.5;17,66;66.25,76.25;68,226;2.5,6.75;3.25,96.25;19.75,206.5;46.5,372
15437;6,258.5;12.25,35.75;56.25,45;68,226;2.5,6.75;2.75,94.75;43.75,226;64.75,364
10639;5.75,265.25;9.25,10.75;49.5,18.25;68,226;1.5,19.75;3.75,97.25;43.75,226;58.25,364.75
14953;22.25,240.75;41.75,24.5;45.25,50;49.5,252;1.5,19.75;12.75,125.5;35,222.5;58.25,364.75
133;20,243.5;28.75,9.5;40,45.75;49.5,252;0.75,19.75;32,142;35,222.5;38,373.25
11576;1.25,256.5;39.25,6;40,45.75;49.5,252;0.75,19.75;18,161.5;35,222.5;36.25,350.25
7052;18.25,247.75;39.25,6;42,80;68.75,226;0.75,19.75;2.75,196.75;23.25,209.5;23.25,327.25
3265;18.25,247.75;39.25,6;57.5,45.5;68.75,226;4.75,64.75;20,189.5;57.25,184;64,307.25
12343;10,258.5;32.75,17.5;57.5,45.5;58.25,228.5;13.75,52;20,189.5;59.25,182;63.5,293
13267;29.5,268.25;32.75,17.5;57.5,45.5;58,233;8.5,51.75;26.25,186.5;64.25,206.75;65.5,304.75
5339;13.5,295.5;32.75,17.5;32.75,51.5;67.75,227;9.5,11.5;42.25,165.75;44,231.5;65.5,304.75
5341;5,313.5;32.75,17.5;47.25,37.25;63,262.5;3,16;35.75,140.25;44,231.5;57.25,291.25
3358;7,344.75;32.75,17.5;47.25,37.25;64.5,265;9.75,4;24.25,167.25;26,238;29.5,272.25
7089;12.75,310.5;14.5,48;51.25,16.25;64.5,265;8,9.5;26.25,168;29.5,272.25;37.5,246.25
14449;12.75,310.5;14.5,48;51.25,16.25;55,221;5.25,43;14.25,126.5;14.25,234.5;31.5,255.75
4964;32.25,329.75;34.25,65.25;51.25,16.25;60,225.5;5.25,43;9.5,164.75;23,199;23.25,256
1145;38.25,330.75;41.75,29;44.75,52.75;62.75,272.75;5.25,43;9.5,164.75;24.75,238;29.25,234.25
13214;4.5,312.75;18,15.5;31.75,23;58.75,295;15.25,54.25;21.25,147.75;24.75,238;29.25,234.25
11349;4.5,312.75;18,15.5;31.75,23;44.75,269.75;2,24;35,167.25;35.5,196.5;39,190.75
508;15.25,315;18,15.5;31.75,23;49.25,304;33.25,9.5;40.5,171.5;60.5,212.5;65,188.25
8424;8.25,295.5;18,15.5;32.5,26;49.25,304;20.75,47;25.25,143.5;66.5,180.25;67,232.75
3342;8.25,295.5;34,35.25;45,5.75;49.25,304;17.5,54;47.75,139.5;49.75,183.25;69.25,233.25
1143;8.25,295.5;60.25,33.75;61.25,27;63,273.25;46,67.75;47.75,139.5;51.25,209;69.25,233.25
3641;8.25,295.5;49.75,16.75;60.25,33.75;62.5,257.25;34.5,76.25;37,117;37.25,201.75;69.25,233.25
2963;22.75,287.25;33.5,18;37,62;53.25,237.5;31.5,55;37,117;37.25,201.75;39.5,235
5533;25.25,305;33.5,18;41,70.25;55,240.5;27.5,94.25;34,127.25;36.75,202;39.5,235
8347;7.5,312.75;33.5,18;41,70.25;55.5,239.5;21.75,121.75;31.5,129.25;39.25,182.5;50,211.5
1681;20.5,307;30.25,53;48,79;62.25,209.25;24.75,109.75;31.5,129.25;41.75,182;50,211.5
2861;3.5,325.5;4,20.5;31.75,113.75;69.25,214.5;24.75,109.75;31.5,129.25;48.25,192;61.5,212.5
15507;2.5,324;4,21.5;47,126;58.75,234;24.75,109.75;46.5,133.25;48.25,192;61.5,212.5
16249;2.5,324;4,21.5;22,116.25;58.5,206;4,98.75;39.5,142.75;61.5,212.5;67.75,193.5
2191;2.5,324;12.25,34.75;18.75,107.5;34,181.25;0.25,126;51.25,144.5;61.5,212.5;67.75,195.5
8559;2.5,324;18.5,15;18.75,107.5;66.25,171.25;16.5,121.25;26,96.75;35,209.25;67.75,195.5
11405;11.5,357;18.5,15;24.75,115;58.75,164.5;12.75,94.25;16.5,121.25;18.5,198.5;67.75,196.75
14984;8,364.25;34,30.5;42.5,88.25;69,171.75;13.75,67.5;16.5,121.25;18.5,198.5;67.75,196.75
13090;8,351.25;18.25,52.5;19.25,93.5;69,171.75;17,57;27.75,125.25;33.25,197.75;67.75,196.75
15963;6.5,310;28.5,93.25;54.25,70.75;69,171.75;17,57;22.25,98.75;25.5,212;35.5,198.5
7128;6.5,310;50.25,115.5;63.75,92.75;70,170.75;17,57;21.25,126.75;26.75,235;44,177.5
14498;24.5,315;57.25,104;60.25,68.25;70,170.75;8.25,55;26.25,150;26.75,235;30,165.75
12326;37.5,331;59.25,73.25;59.75,68;70,170.75;15.75,54;26.25,150;27,240.5;42,185
1172;38.5,356.25;39.75,80;57.75,44.5;67.5,169;15.75,54;29,113;33.75,265;42,185
6385;27,367.5;39.5,80.25;57.75,44.5;60.25,208.25;3,22;24.5,86.5;33.75,265;43,182
1766;26.25,366.5;55.75,103.25;56.75,20.75;65.25,173.25;16,9;28.25,87.5;33.75,265;43,182
2699;26.25,366.5;33,114;48.5,34.75;56,149.5;26.75,8.75;28.25,87.5;39.75,297.75;43,182
9184;27,366.25;44.5,131.75;48.25,37;56,149.5;26.75,8.75;33.75,51;40,333;53.25,196.5
10996;30.75,360;43.5,133;57,27;71,171.75;14.75,10.25;33.75,51;46.25,298;53.25,196.5
7673;28.75,333;42,133.5;57,27;59.25,166.5;1,46;24.25,88;46.25,298;59.25,232
10048;24.75,304.25;26.75,123.25;54,17;66.25,177.25;5.25,33.25;24.25,88;46.25,298;57.5,207.5
12077;2.75,295.75;20.5,160.75;53.5,35;55,143;6.25,46.75;24.25,88;46.25,298;57.5,207.5
3782;6,315.25;7.5,174;53.5,35;59.5,164;7.25,47;19.25,64;47.75,299.75;57.5,207.5
6992;5.75,312.75;27.5,169;41.5,19.25;42.75,147.5;1.75,76.75;7.25,47;56.5,283.75;57.5,207.5
3573;22.25,311.25;27.5,169;29,4.75;40,127;1.75,76.75;23.25,59.5;60.25,280.75;67.5,189.25
16090;24.25,306;27.5,169;32.25,22.5;40,127.5;1.75,76.75;12,30.5;20.25,271.75;48,192
3823;21.5,302.75;34.5,181.5;61,35.75;63.75,108.5;1.75,76.75;2.5,18.5;20.75,276.25;48,192
8583;21.5,302.75;26.25,148;61.5,34.5;64.25,92.5;13,51;15.5,52;18.5,280.25;48,192
13780;4.5,311.75;31.75,112.75;57,44.75;61.5,84.25;13,51;15.5,52;23.75,316.25;47,225
14137;21.25,302.5;21.5,112.75;42.75,49.75;61.5,84.25;13,51;15.5,52;19,341;34,243.25
12767;2.5,323.5;42,114;61.25,76.75;64.25,103;13,51;13.5,65.75;30.25,326.25;34,243.25
14834;21.5,303.25;24.75,115.75;39.5,78.25;64.25,103;13,51;13.5,65.75;42.25,315.5;54.5,231.25
14401;21,330.75;40,141.75;43.75,78.5;53.75,93.75;13.5,54.25;23,32.75;42.25,315.5;54.5,231.25
13537;4,310.5;11,164;14.25,73.25;53.75,93.75;23,32.75;29.25,57;43,317.5;56.25,234
15630;4,310.5;11.75,166.25;41.25,70;65.75,69;11.5,3.75;29.25,57;47.75,333.5;49.75,206
4895;10.5,341.25;11.75,166.25;41.25,70;63.5,93;6.75,10.75;9.75,28.25;47.75,333.5;58.25,233
14912;22.5,311.75;26.5,176.5;33.5,79;63.25,105;6.75,10.75;33,23.25;47.75,333.5;66.25,260
6915;28.5,313.75;33.75,181;39.25,73.75;63.25,105;0.75,11.5;43.5,8.5;62.5,344.25;66.25,260
4792;20.25,310;33.75,181;39.25,73.75;63.25,105;18,49.5;43,31.75;65.25,363;66,254.25
15503;20.25,310;24.75,185.25;27.75,51;63.25,105;12.75,64;49.25,28.75;63.75,346;68.5,252.75
10085;15.75,313.25;24.75,185.25;27.75,51;51.5,99.25;6.75,80.25;33.5,8.75;65.25,361.25;68.5,252.75
5148;21.5,304.75;27.5,151;27.75,51;55,99.5;6,86.75;47,10.5;59.75,338;68.5,252.75
15152;5.25,313.75;27.5,151;27.75,51;55,99.5;17.5,86.25;31,12;57.5,308.5;62.25,282
6467;8.5,312.5;10.75,164;20.75,71;55.25,103.5;17.5,86.25;31,12;46,283.75;46.5,266
9470;11.75,310.75;12.25,138.5;24.5,101;32.5,125.75;4.25,65.25;17,7.5;46,283.75;46.5,266
16272;11.75,310.75;12.25,138.5;28.5,62.75;52,131;18.25,65;24.25,11;25.25,259.5;65.5,290.25
2844;2.5,322.5;18.25,122;39.5,51.75;51,120.75;23.5,65;24.25,11;41,237.25;65.5,290.25
15042;2.5,322.5;18.25,122;39.5,51.75;57.25,103.25;6.5,36.75;10.5,11.25;24.25,209.5;62,301.25
14726;1,354.5;18.25,132.5;56,78.5;63.5,96.5;6.5,36.75;10.5,11.25;31,210.25;58.5,289.25
